artist.hotttnesss,artist.id,artist.name,latitude,longitude,release.id,release.name,song.id,tempo,terms,title,year
0.537675628,ARBOG0H1187B99F775,MxPx,47.565,-122.62569,15564,The Ever Passing Moment,SOPOFBK12AF729EEBE,130.716,christian rock,Answer In The Question,2000
0.54441459,ARHU9211187B9B7E0E,Fort Minor (Featuring Mr. Hahn),37.1573567501,-63.9333578685,20797,The Rising Tied,SOKWIDU12CF5F87DA3,90.009,rap metal,Slip Out The Back (Album Version),2005
0.321208121,ARGMRRK1187FB5BE1F,Dean Elliott And His Big Band,37.1573567501,-63.9333578685,394187,Ultra-Lounge / Space-Capades  Volume Three,SOCSFMW12AB01826F2,120.172,exotica,Lonesome Road (1995 Digital Remaster),0
0.354517343,AR0I2BV1187FB3D89F,Enslavement Of Beauty,37.1573567501,-63.9333578685,712469,Megalomania,SOIKOBP12AB01897DA,120.052,parody,Ye That Tempteth_ Ye That Bequeth,2001
0.361917926,ARMFGS71187B98ED03,liquid soul & freq,37.1573567501,-63.9333578685,388984,extrasensory perception compiled by martin & Liquid Soul,SOFWMDO12A8C135956,0,jazz funk,Liquid Frequencies (liquid Soul Mix),0
0.377432972,ARDL6T21187FB36FDD,C.J. Chenier,29.89932,-93.92938,556327,Zydeco Champs,SOGIZJH12AB01822B5,89.67,zydeco,Banana Man,1992
0.373045954,ARPPTNG11F50C482A3,Mercedes Castro,37.1573567501,-63.9333578685,83355,Que Todo Mexico Se Entere,SOBXFLQ12A6D4F3578,129.354,folk,El Cara Bonita,0
0.667294596,ARVN9FZ1187FB393F1,Snow Patrol,37.1573567501,-63.9333578685,351029,Signal Fire,SOQLXXN12AB01800CD,117.966,indie rock,Chocolate,2003
0.269367295,ARUILCK12086C13991,Antonio Bribiesca,37.1573567501,-63.9333578685,708601,Mexico Gran ColecciA3n Ranchera - Antonio Bribiesca,SOHERKR12AB018B158,84.05,guitar,Anillo de compromiso,0
0.549204384,ARD3LXU1187B9ABFC5,Sex Pistols,37.1573567501,-63.9333578685,27415,The Sex Pistols,SOAOWLA12A6D4F7DD4,133.811,punk,New York (Dave Goodman Demo Version) (Explicit),0
0.340632715,ARW90Y31187B98FC7C,Pinchers,37.1573567501,-63.9333578685,409661,King Jammy's: Selector's Choice Vol. 2,SOUYIJX12A6D4F96CE,158.103,dancehall,For Your Eyes Only,0
0.390489535,ARNLW7H1187B99EC9D,Trick Trick / Eminem,37.1573567501,-63.9333578685,312458,The People Vs.,SOUHRQN12A58A7C12A,91.101,bass music,Welcome 2 Detroit,2005
0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,37.1573567501,-63.9333578685,316040,King Of Pop,SOGRKKB12A8C14595A,128.702,motown,HISTORY,1995
0.453270236,ARPHH7Z1187B9B6A3A,Franco,37.1573567501,-63.9333578685,606342,OriginalitA(c),SOERSTG12AC4685824,178.192,soukous,Motindo Na Yo Te,0
0.384986117,ARCID1N1187FB51DA0,Carlos NuA+-ez,37.1573567501,-63.9333578685,307974,Carlos Nunez En Concert,SOIZEZF12A8C13F7E9,113.156,flamenco,A Costa De Galicia,2002
0.363499577,ARL6UP41187FB5C604,Facto Delafe y las flores azules,37.1573567501,-63.9333578685,215115,Facto Delafe y las flores azules VS El monstruo de las ramblas,SOKXTEN12A8C13B438,95.036,trip hop,Enero en la playa (Edit),2005
0.413757657,AR3KXHI1187FB3A8BF,Dora The Explorer,37.1573567501,-63.9333578685,482113,Dora The Explorer Party Favorites,SOGKVQY12AAF3B28D7,123.965,goregrind,Travel Song (Reprise),2008
0.435468899,AR93D4D1187FB3ACAD,J.J. Cale,35.472,-97.52033,94209,The Very Best Of J.J. Cale,SOICEAK12A6D4F4819,111.492,blues-rock,Midnight In Memphis,1997
0.260796778,ARPOPBQ11F4C83D36D,DJ Spinn,37.1573567501,-63.9333578685,665359,Juke Trax Online Vol. 6,SOWHIHY12AB018B64A,119.987,chicago house,Feelin You,0
0.3204178,ARMKO9M1187B9B0848,Theodis Ealey,32.67828,-83.22295,246943,Let Me Put The Head In It - Blues And Soul Mix,SOLLWEJ12A8C132B05,99.238,soul blues,This Time I Know,0
0.335138065,ARKYI5T1187B99334F,Janet Paschal,35.21962,-80.01955,156224,The Good Road,SORBVIZ12A8C13A4BA,119.194,southern gospel,God Will Make A Way,0
0.428980521,ARQ0BZY1187B99F093,Everyday Sunday,37.1573567501,-63.9333578685,579648,Stand Up,SOHKEPR12AB018C9C9,103.009,post-grunge,Don't Leave,2002
0.304184256,ARIJ7MR1187B9B484E,Peggy Zina,37.1573567501,-63.9333578685,440942,To Pathos Ine Aformi,SOPJBSM12AB0182B14,96.024,modern laika,O Hiroteros Ehthros Mou,2009
0.469177429,ARWHM281187FB3D381,Souls Of Mischief,37.80506,-122.27302,808024,Urban Renewal Program,SONCPQC12A58A7D3A7,96.287,jazz rap,Spark,2002
0.341976804,ARFERPC1187FB557F6,Hacken Lee,37.1573567501,-63.9333578685,337157,De Xin Ying Shou Yan Chang Hui 2006,SOAXQTX12AB017F467,112.081,cantonese pop,He Jiu Bi Hun,0
0.555414576,AR7Y6JX1187FB4D9B3,Bad Brains,37.1573567501,-63.9333578685,445975,Live at CBGB 1982,SOTUGCE12AB0181409,86.536,hardcore punk,Destroy Babylon,1983
0.407373149,ARI4NXX1187FB59DF2,Raze,37.1573567501,-63.9333578685,27630,The Plan,SONAJJE12A6D4F49A0,108.831,hip house,Follow Your Dreams (The Plan Album Version),0
0.524449471,ARX2DLI1187FB4DD03,The Presets,37.1573567501,-63.9333578685,271517,Apocalypso,SOAECHX12A6D4FC3D9,120.119,dance rock,Yippiyo-Ay,2008
0.441169843,ARDHKHJ1187B9B62EA,Steve Wilson,31.1689,-100.07715,599113,Steppin' It Up A Notch,SOTNBRQ12AC4687F85,100.006,folk-pop,Your God Isn't Listening,0
0.567889146,AR7C6G11187B9B4C1E,Jennifer Lopez,37.1573567501,-63.9333578685,291991,On The 6 / J. Lo (Coffret 2 CD),SOTQGQR12CF5CFD61E,80.979,dance pop,Talk About Us,1999
0.449602656,ARKQ9JM1187FB57521,A.Z.,37.1573567501,-63.9333578685,154567,Pieces Of A Man,SOYHTLZ12A8C1399F7,180.296,gangster rap,Sosa (Explicit),1998
0.349841327,ARADF5Q1187B98DAE7,Francisco CA(c)spedes,37.1573567501,-63.9333578685,133467,Vida loca,SOFKTVC12A81C20A23,110.666,los angeles,SeA+-ora (bonus track),1998
0.409244639,ARH0NCL1187B99B41A,Quadro Nuevo,37.1573567501,-63.9333578685,63882,CinA(c)Passion,SOSHQVN12A6D4F9B21,110.551,tango,"Der Wind Hat Mir Ein Lied ErzA$?hlt (from ""La Habanera"")",0
0.338575027,ARTXS851187FB411C7,Chris Farlowe,37.1573567501,-63.9333578685,603736,Glory Bound [Original Recording Remastered],SOEKZPU12AC3DF6093,122.298,blue-eyed soul,Gangster Of Love,0
0.605507136,AR10USD1187B99F3F1,Silverstein,37.1573567501,-63.9333578685,128135,18 CANDLES: THE EARLY YEARS,SOUKEVR12CF4FFF27D,200.375,post-hardcore,FRIENDS IN FALL RIVER  (LP Version),2006
0.496224349,ARBQPXY1187B98D67B,Kris Kristofferson,25.89958,-97.49553,224850,Broken Freedom Song: Live From San Francisco,SORLIQE12AF72A3375,141.51,western swing,Road Warrior's Lament,0
0.582921577,ARSW5F51187FB4CFC9,Alice In Chains,37.1573567501,-63.9333578685,385038,Music Bank,SOOLVIB12A8C1408E2,92.012,grunge,Brother,1992
0.319927242,ARPKGV01187B9939F5,The Charms,37.1573567501,-63.9333578685,793204,Trelokoritso - Oles oi epityxies,SORSIBU12AC468E2E3,149.054,bubblegum pop,Ascolta mio dio,0
0.639798164,AR6J3X81187FB59A7B,Matisyahu,40.65507,-73.94888,304844,Live at Stubb's,SOWXKLQ12A8C13C221,181.549,reggae,Exaltation,2004
0.272364626,ARJXULI11F4C83C865,BA(c)la Fleck,37.1573567501,-63.9333578685,409433,Natural Bridge,SOUKQWD12AB017F89D,140.659,bluegrass,Punchdrunk,1982
0.206394505,ARRLCY71187B9A0FC6,Jongo Trio,37.1573567501,-63.9333578685,37893,Jongo Trio,SOEWLTH12A6D4F8E29,184.964,bossa nova,Morena Boca De Ouro,0
0.422472423,ARTB5PP1187FB523B7,Donny Hathaway,41.88415,-87.63241,65629,A Donny Hathaway Collection,SOZNDLW12A6D4FB4C5,72.937,jazz funk,I Love You More Than You'll Ever Know (LP Version),1990
0.262906153,ARJAOPV1187B9A96D9,Javier Mendoza Band,37.16793,-95.84502,175825,Matter Of Time,SONATVQ12A6D4FAF73,117.116,modern rock,RA!pido Nos Vamos,0
0.381106492,ARQFPCY1187FB552CE,Sapo,34.05349,-118.24532,137244,Pastanaga,SOYUMRC12A8AE452DE,141.45,latin jazz,El Mes Alt,2003
0.518371606,ARWZSFC1187FB567BF,Eddie Money,40.65507,-73.94888,315004,Playlist: The Very Best Of Eddie Money,SODWZGN12A8C142A38,86.902,pop rock,Two Tickets To Paradise,1977
0,ARWXHRS1241B9C7A1E,Thomas Battenstein,37.1573567501,-63.9333578685,683558,Stille Nacht,SOEQKKP12AC3DFA097,162.103,guitar,Nun singet und seid froh,0
0.454714841,ARWD82K1187B98CFF2,Cracker,37.1573567501,-63.9333578685,668323,Clueless / Original Motion Picture Soundtrack,SOYHZWP12A58A7C176,136.459,roots rock,Shake Some Action,1995
0.517342286,AR7N7MI1187FB46935,Sade,7.37884,3.89527,278822,Diamond Life,SOUAFSX12AB017B642,119.903,quiet storm,Smooth Operator,1983
0.348615302,ARH6VQG1187B9BA0FA,Photo Atlas,37.1573567501,-63.9333578685,179587,No_ Not Me_ Never,SOIDERN12A58A795CC,168.248,dance-punk,Red Orange Yellow,2007
0.268305297,AR6ZYK41187B9996BB,Kenny Price,37.1573567501,-63.9333578685,499824,Travelling Country,SOZQILP12AB01869AB,117.076,country rock,Biloxi,0
0.64298222,ARW1MUW1187FB4D5A1,3 Doors Down,37.1573567501,-63.9333578685,216616,The Better Life - Deluxe Edition,SOSMURO12A8C13BBFE,128.714,post-grunge,Sarah Yellin',2002
0.392994623,ARZVEF91187B9AC770,Elliot Goldenthal,40.71455,-74.00712,64139,S.W.A.T.,SOFXCLQ12A6D4FA0DC,148.505,instrumental rock,Bullet Frenzy,2003
0.385787615,ARZZRK91187B9A5CA5,Delroy Wilson,18.01571,-76.79731,428294,Delroy Wilson Selected Hits,SOHWXJW12A8C144BE0,166.687,rock steady,Baby You Got What It Takes - Original,0
0.460853145,ARV1RMI1187FB48F94,Arkona,37.1573567501,-63.9333578685,573497,Vosrozdenie,SONQTUH12AF72A47A7,106.724,black metal,Zalozniy,0
0.550422825,AR1OBRC1187FB59AD4,Behemoth,37.1573567501,-63.9333578685,651412,Demigod,SOBXGKH12AB017DDB6,85.112,black metal,Before The Aons Came,2004
0.336219533,AR2KPDL1187B9A6BD8,Andre Popp,37.1573567501,-63.9333578685,233540,20 Axitos Instrumentales De Oro Vol. 2,SOWDNTQ12A8AE47078,103.77,chanson,Fernando,0
0.562881125,ARUF32D1187B9B157E,Soilwork,37.1573567501,-63.9333578685,416698,The chainheart machine,SOUXAAJ12AB0189695,93.235,death metal,Machine Gun Majesty [Live] (Album Version),2000
0.351932182,ARDNUIN1187B98CB45,CAC/ndido,37.1573567501,-63.9333578685,177537,Destinos,SORMKFV12A6D4FDC19,167.951,latin jazz,Sentimentos Desiguais,0
0.374271174,AR3PN3R1187FB4CEBD,Horace Andy,18.01571,-76.79731,236132,Livin' It Up + Dub: Limited edition,SOADEVO12A8AE4865B,174.282,roots reggae,Rastafari Prophecy,0
0.542175166,ARTYXQC1187B9ACAB2,Shaggy,37.1573567501,-63.9333578685,274193,Original Doberman,SOSTONA12A81C22B18,89.998,reggae,Alimony,1994
0.291264812,ARUKJUP12086C14589,RamA3n Vargas_ SA$?ngerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer,37.1573567501,-63.9333578685,141167,Christmas With RamA3n Vargas,SOVYTTY12A8C131260,69.538,opera,Adeste fideles,0
0.51653518,AR3Q48J1187FB55278,The Rapture,37.1573567501,-63.9333578685,8470,Echoes,SOITFPA12A670201C6,120.006,alternative dance,Killing,2003
0.439024561,ARSYKGV1187B9A49CD,Nicole C. Mullen,37.1573567501,-63.9333578685,7085,Everyday People,SOSKVKM12A6702153C,130.64,ccm,This This (LP Version),0
0.551552455,AR9YWMS1187FB43A34,Dinosaur Jr,37.1573567501,-63.9333578685,734089,Without A Sound,SOWJCAE12AC46887E7,145.228,indie rock,On The Brink,1994
0.400517951,ARFJD5L1187B9A30BA,Los Van Van,21.51102,-77.80679,245174,Llego... Van Van,SOREYUK12A58A7A253,130.691,salsa,Consuelate Como Yo,0
0.667294596,ARVN9FZ1187FB393F1,Snow Patrol,37.1573567501,-63.9333578685,2308,Final Straw,SOGWNKK12A6701D95A,142.01,indie rock,Half The Fun,2004
0.306947609,AR1KMPF1187B99AA98,Lara,37.1573567501,-63.9333578685,396837,Wahnsinn,SOZFCZN12AB017E894,81.986,visual kei,Damit Du Dich in mich verliebst,2009
0.37235087,AR9788H1187B9A05D1,Outerspace,39.95227,-75.16237,164678,Blood Brothers,SORCPSR12A8C13E228,181.889,hip hop,Drive By Music,2006
0.301570182,ARHXWB01187B9A205C,Gloria Lasso,37.1573567501,-63.9333578685,751145,Gloria Lasso Sus 20 Grandes Axitos (The Best Of Gloria Lasso),SORNEPM12AB0183895,123.049,europop,Que Cosas_ Que Cosas,0
0.344171478,ARZ2CX31187B991668,Les Sexareenos,37.1573567501,-63.9333578685,731953,14 Frenzied Shakers,SOYAJDV12AB01828DA,182.57,garage rock,Ruby D.,2001
0.260796778,ARPOPBQ11F4C83D36D,DJ Spinn,37.1573567501,-63.9333578685,665359,Juke Trax Online Vol. 6,SOTVSQV12AB018767D,120.231,chicago house,Bounce Back,0
0.544257506,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,32.77815,-96.7954,391613,Martin Scorsese Presents The Blues: Stevie Ray Vaughan,SORUWYJ12AB0181EBF,98.623,texas blues,Empty Arms,1996
0.354454709,ARVSDB11187FB4270B,The Creation,51.55615,-0.25969,416757,Our Music Is Red  - With Purple Flashes,SODHSPZ12AB0185645,85.453,freakbeat,Hey Joe,1967
0.29264827,AR573WK1187FB47167,The Balustrade Ensemble,37.77916,-122.42005,470993,Capsules,SOAUAOA12AB018776D,116.423,trip hop,Fall Away Into Darkness,2007
0.417499645,ARMJAGH1187FB546F3,The Box Tops,35.14968,-90.04892,300821,The Letter/Neon Rainbow,SOETFQZ12A8C13C7DA,117.381,blue-eyed soul,Neon Rainbow,1967
0.416173065,ARB29H41187B98F0EF,Terry Callier,41.88415,-87.63241,22367,Essential_ The Very Best Of...,SOVUDJB12A6D4F68C4,109.018,soul jazz,Blues,2001
0.326429668,ARIUHYM1187B9AEAE4,Ultimate Fakebook,39.17881,-96.56183,283150,This Will Be Laughing Week,SOCFESM12A8C131EA8,115.606,power pop,BrokA?n NA<<edle,0
0.352919184,ARF3L8J1187B9B7866,Astarte,37.97615,23.73641,122610,Rise From Within,SOQYHCL12A8C13E707,161.782,black metal,Risen From Within,2000
0.405143447,ARWRS4D1187FB3FCD4,Elakelaiset,37.1573567501,-63.9333578685,173464,In Humppa We Trust-Live!,SORUPLP12A8C14177E,166.906,parody,Humppa,1996
0.406749194,ARU24791187B996E24,Prisma,46.8132,8.22395,673165,Contact?,SOXDMYX12AB01890CA,194.704,gabba,winning friends,0
0.4150114,ARWQQYJ1187B9ADC4C,Anubis Spire,37.1573567501,-63.9333578685,94385,Old Lions (in the world of snarling sheep),SOUHBIP12AF72A14DA,161.621,progressive rock,It Has Been A Long Time_ Hasn't It,0
0.105308834,AR6DD3C1187FB3D775,Beaver Harris,37.1573567501,-63.9333578685,343159,African Drums,SOUWBCT12AB01846F6,82.571,free jazz,Glo-Billy-Vee-Vee,0
0.40658168,ARVMFE61187B992463,Darwin Hobbs,37.1573567501,-63.9333578685,27497,Broken,SOPAZAM12A6D4F6F05,41.21,religious music,You Are God (Broken Album Version),2003
0.327012793,ARMAOIY1187B9A3893,Jerry Yan,37.1573567501,-63.9333578685,704552,My Secret Lover_ Jerry Yan,SOMOINR12AB0189188,117.892,chinese music,XI GUAN LIANG GE REN,0
0.390660523,ARLDW2Y1187B9B544F,Tommy James & The Shondells,39.75911,-84.19444,407416,The Boat That Rocked,SOFPQSC12A58A7B165,167.841,brill building pop,Crimson And Clover,1969
0.412110495,ARGEKDX1187FB3A5BF,Marcus Miller,40.65507,-73.94888,645030,Original Album Classics,SOKNAQC12A58A7EE5C,78.382,jazz funk,Outro Duction,2005
0.287731468,ARELA4P1187B991507,Charles Williams,31.1689,-100.07715,678009,Moods,SOPIDCK12AB018DAF8,74.666,latin jazz,Barrage,0
0.377472507,ARYN8YT1187FB38396,Los Iracundos,37.1573567501,-63.9333578685,747108,DiscografAa Completa Volumen 14,SOAZTBX12AC4689A69,92.785,latin pop,Adios...Borron Y Cuenta Nueva,0
0.354369616,ARVUQIC1187B9A7C66,Hevia,37.1573567501,-63.9333578685,150268,Atnico Ma Non Troppo,SORZPFY12A8C137448,125.02,folk rock,San Xuan,2003
0.405234691,ARJ9DSA1187B990E00,John And The Bluesbreakers Mayall,37.1573567501,-63.9333578685,521576,PADLOCK ON THE BLUES,SOFEAJC12A58A7F3AA,94.304,blues-rock,A Hard Road,1967
0.330300584,ARYPRAG11F50C48C62,Checkers,37.1573567501,-63.9333578685,475792,Flame In My Heart,SOHLKRL12A8C141B63,135.048,j pop,Oh Oh Oh Baby,0
0.305917775,ARK6JC91187B9B4B2D,Babbie Mason,37.1573567501,-63.9333578685,646375,Isn't That Just Like God (Studio Track),SORRXOY12AB0183759,141.022,ccm,Isn't That Just Like God (Low Key Performance Track Without Background Vocals),0
0.191193994,ARDGBFI1269FCD6AA6,The Grease Band,37.1573567501,-63.9333578685,120715,Grease Band & Amazing Grease,SODYMWS12A8C141577,123.891,swamp rock,Laughed At The Judge,0
0.34873593,ARELFAE1187FB40D0A,Bally Sagoo,37.1573567501,-63.9333578685,540707,Wham Bam!! Bhangra Remixes,SOAPUWG12AB017DE50,111.901,bhangra,Mele Wich Ayee (Shaan Remix),0
0.313500755,AR8ACFK1187B9B4063,Champion Jack Dupree,37.1573567501,-63.9333578685,372926,Champion Jack Dupree Of New Orleans,SOJMOIF12A8C14397B,95.026,piano blues,Christina Christina Blues,0
0.334415271,ARRPCKN1187FB5BA2F,Z.Z. Hill,33.20271,-94.68121,566959,The Brand New Z.Z. Hill,SOBAMRQ12A8C141DF3,73.545,soul blues,Faithful and True (Collectors Version),1971
0.373060493,AROGAPH1187B98CF9C,Benabar,37.1573567501,-63.9333578685,280472,Les Risques du MA(c)tier,SOADDVU12A8AE47512,88.018,chanson,Le Zoo De Vincennes,2003
0.439488099,ARAPI451187B9B6E6F,John Michael Talbot,35.472,-97.52033,64550,Master Collection_ Vol. 1,SOIUODF12A6D4F9C3E,96.709,ccm,Pass Through My Will,1989
0.631289508,AR03BDP1187FB5B324,Britney Spears,34.05349,-118.24532,535192,Oops!... I Did It Again,SOQIDEF12A8C139B23,111.004,dance pop,Don't Go Knockin' On My Door,2000
0.529039572,ARH8B5X1187FB3B6C0,Skeletonwitch,37.1573567501,-63.9333578685,632807,Beyond the Permafrost,SOVBYLF12AB017EBAC,201.333,speed metal,Sacrifice for the Slaughtergod,2007
0,ARGSAFR1269FB35070,Blingtones,37.1573567501,-63.9333578685,633037,Sonneries ch'ti By Blingtones,SOLBDEY12AC9E12684,67.046,turnablism,La boA(r)te A  hein biloute,0
0.27380615,AROVE3N1187FB44DAD,Charlie Cruz,37.1573567501,-63.9333578685,765828,Asi Soy,SOLBDAS12AB018BB6E,200.534,salsa,Si No Te Hubieras Ido,0
0.42356389,AR3SEQM1187B98E9E8,Kix,39.6425,-77.71758,659812,Blow My Fuse,SOADKNO12AB0182BC7,140.994,heavy metal,Cold Blood (LP Version),0
0.404052748,ARS2FUA1187B9ADABF,Indigenous,37.1573567501,-63.9333578685,464243,Uganda,SOTEWGK12AB0185C5A,108.018,blues-rock,Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester),0
0.328073305,ARUZL121187FB4B42D,True Believers,37.1573567501,-63.9333578685,243639,Break Through,SOCVTPO12A8C13414F,92.881,melodic hardcore,I Worship You,0
0.389119622,AR937CC1187B99B9B9,Los Abuelos De La Nada,37.1573567501,-63.9333578685,217026,El Album,SOVQWTQ12A8C13D988,139.685,rock,Lunes Por La Madrugada,1984
0.48833899,AR5BX3Y1187FB39E93,Slightly Stoopid,32.74838,-117.24681,372744,Winter Tour '05 - '06,SOIBAKV12A8C142CE7,173.709,ska punk,Jimi Baby,0
0.43568407,ARS0W831187B9AF0B7,Maximilian Hecker,37.1573567501,-63.9333578685,420490,Live Radio Sessions,SOGINAY12A8C138666,129.488,chamber pop,Full Of Voices,2005
0.397179043,ARVML4B1187FB52324,Leroy Hutson,40.73197,-74.17418,467076,Leroy Hutson Selected Hits Vol. 2,SOETIGS12AB0186644,183.935,jazz funk,More Where That Came From - Original,0
0.531303319,ARASYMJ1187B9ACAF2,Whitesnake,51.50632,-0.12714,301001,Whitesnake's Greatest Hits,SOHWVJJ12AB0185F6D,125.783,blues-rock,Fool For Your Loving,1980
0.47070039,ARP96FM1187B9AEA77,Semisonic,44.97903,-93.26493,23369,20th Century Masters: The Millennium Collection: Best Of Semisonic,SOHXASU12A6D4F6B1C,186.012,post-grunge,If I Run,1993
0.423323424,AR31G891187FB3892D,Laid Back,56.27609,9.51695,333739,Good Vibes - The Very Best of Laid Back,SOXUAQZ12AB0184442,124.534,dance pop,Maybe I'm Crazy (Single original version_ 2008 Digital Remaster),0
0.374557927,ARUG6DV1187B992475,Willie Clayton,33.45081,-90.645,602686,Something To Talk About,SOMSHMQ12A58A7EC79,85.973,chicago soul,Heart Of The City (Soul and R&B),0
0.372307464,ARNQ7UN1187B98EE77,Novaspace,37.1573567501,-63.9333578685,297839,Supernova,SOKBCLG12A8C13DAA5,185.97,trance,Guardian Angel,2002
0.36324601,AR7CCS31187B98C531,Tom Barabas,37.1573567501,-63.9333578685,485272,Mosaic,SOOPBZY12AB018379D,121.001,meditation,Melodioso,0
0.429097812,ARB5TJM1187B9A71FD,Finntroll,37.1573567501,-63.9333578685,335540,NattfAPdd,SOSIVPO12AB017D5E9,149.948,heavy metal,Hel Vete,2004
0.303618163,ARB5S4L1187FB4AD20,Carlos Ponce,37.1573567501,-63.9333578685,157882,La Historia,SOEEEIL12A8C138EEE,196.137,male vocalist,Escuchame,2003
0.440867557,ARSEC9Q1187B98912D,Colin James,37.1573567501,-63.9333578685,766800,Traveler,SOROYFK12AB018C915,149.317,blues,Sending A Message,2003
0.416503946,ARKETDZ1187B9B2566,Marlene Dietrich,50.82607,7.28021,24065,The Essential Marlene Dietrich,SODTCPC12A6D4F812A,42.654,chanson,Auf Der Mundharmonika,1992
0.340632715,ARW90Y31187B98FC7C,Pinchers & Ganglords,37.1573567501,-63.9333578685,763433,Burnin up,SONYSNO12AB0189762,159.798,dancehall,Girls Girls,0
0.538491128,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,37.1573567501,-63.9333578685,303803,Hey World,SOVOWRW12A8C13B93D,145.222,reggae,6 6 6,0
0.788137758,ARZENOX1187B98A645,John Mayer,37.1573567501,-63.9333578685,281644,Any Given Thursday,SOCWWGG12A58A7AC1C,153.055,rock,Something's Missing,0
0.348215008,ARTWWNA1187B9B3BD7,Frederik,37.1573567501,-63.9333578685,444039,Kinderlieder Vol.2,SOMTWZO12AB017C845,95.991,tech house,DornrAPschen war ein schAPnes Kind - Karaoke,0
0.374557927,ARUG6DV1187B992475,Willie Clayton,33.45081,-90.645,601300,The Little Giant Of Soul,SOOEZYX12A58A77E00,115.938,chicago soul,Wiggle (Soul and R&B),0
0,ARSZDAS11E2835C305,Emeneya,37.1573567501,-63.9333578685,353167,Nouvel ordre,SOLLUGH12AB0184496,122.799,soukous,Maloba pamba,0
0.292379424,AR5UVIM1187B98A8B9,Dropline,37.1573567501,-63.9333578685,766573,You Are Here,SOBUWGJ12AB018EBAB,79.677,grime,Weight Of The World (Album Version),0
0.368054039,ARN7OQ21187FB5A6B3,Furry Lewis,37.1573567501,-63.9333578685,593889,Furry Lewis,SOFWXNQ12AC3DF5F8B,104.469,country blues,Judge Boushay Blues,1972
0.533842727,ARVBP9K1187FB48254,Cancer Bats,43.64856,-79.38533,744214,Sabotage,SOHTWEG12AB018D11C,86.01,southern rock,Sabotage,2010
0.405080353,ARHK7A51187FB411D8,Roy Rogers,40.58751,-122.39293,493248,Classic Country Vol 1,SOCDPGF12AB0184D6F,185.246,western swing,My Heart Went That-A-Way,0
0.560380805,AR4B3RX1187B9A868A,Alexandre Desplat,37.1573567501,-63.9333578685,64207,Firewall,SOKQFJK12A6D4FA1FD,39.451,soundtrack,The Epi-Pen,2006
0.297258384,ARZSTXE1187B99DD77,Biddu,37.1573567501,-63.9333578685,329620,Qurbani,SOEBMHW12AB0183352,108.751,disco,Baat Ban Jaye,0
0.352364098,ARYXGST1187B991071,Uman,50.50101,4.47684,529899,You Are Here,SORPMDJ12AAF3B3F8E,99.968,chill-out,People of cloud nine,0
0.351561407,AR9XDAA1187B99768F,Lara & Reyes,37.1573567501,-63.9333578685,29155,Navidad,SOBZHRL12A6D4F6A70,111.727,latin jazz,Away In A Manger,2000
0.516963731,ARYF20K1187B9B76BD,George Lopez,37.1573567501,-63.9333578685,135291,America's Mexican,SONCQTI12A8AE477B2,120.492,california,Mas P**' (America'S Mexican),2007
0.256803369,ARGGEGH11F4C83C076,Miriam Yeung,37.1573567501,-63.9333578685,285335,Miriam Xin Chang Jin Pai Jin Qu,SOOCSJL12A8C134C38,114.915,cantonese pop,Shang Zhui Ren,0
0.804219797,AR6PJ8R1187FB5AD70,Shakira,37.1573567501,-63.9333578685,554310,Loba,SOWIZXE12AB0184B34,128.217,dance pop,Loba,2009
0.413393911,AROTIMO1187FB532BF,DJ Quik,37.1573567501,-63.9333578685,77351,Trauma,SOPZASO12A6D4F6A79,200.079,gangster rap,Pacific Coast Remix,0
0.36091623,AR3EABF1187B98AD35,Sophie Tucker,59.46148,108.83178,817763,Aren't Women Wonderful,SOIYVGQ12AB018F3A5,100.868,vaudeville,Complainin',0
0.358500923,ARGDY4Y1187B9A334F,Pyranja,37.1573567501,-63.9333578685,714489,Frauen & Technik,SOMYKRP12AB018E011,178.574,pop rap,Nordcore,2004
0.493711077,AR26X1C1187B9B0A1B,Conway Twitty,37.1573567501,-63.9333578685,477262,Conway Twitty's Big Train,SORGJUM12A8C142CFB,64.141,country,Big Train,2009
0,ARIIXHS11F50C48D0D,Agency 1.9.9.4,33.62646,-80.9474,191878,Undergrounds Series Vol. 1: Dayz Of Our Livez,SONHMQW12A8C13163C,95.386,hip hop,The Prayer - Feat. T.O. & Timberly K. Simmons,0
0.518784102,ARTXGGI1187B9B3D58,Blackalicious,38.54666,-121.74477,225526,A2G EP,SOQQABM12AF729A392,100.694,hip hop,Rock the Spot,1999
0.477889304,ARRJ3UC1187FB579D7,Wyclef Jean featuring Butch Cassidy and Sharissa,37.1573567501,-63.9333578685,290113,Masquerade,SOPSDCQ12A8C135CB6,183.58,hip hop,You Say Keep It Gangsta,2002
0.385209427,AR3P1NA1187FB44B9E,Ben Watt feat. Estelle,37.1573567501,-63.9333578685,206729,Outspoken Part 1,SOZFLXY12A8C13A8E2,125.992,progressive house,Pop A Cap In Yo' Ass,2005
0.458595403,AR1ZYLH1187B98C159,Naughty By Nature,37.1573567501,-63.9333578685,14578,Icons,SOGGWHE12AF729F431,93.978,gangster rap,Swing Swang,2002
